state;lga_name;suburb;category;sub_category;males;females;persons;lga_code;scc_code;geo_shape;census_year;lga;joint_regional_groups;year_text;geo_point_2d
Northern Territory;Darwin;Karama;Age of persons attending an educational institution(e);25 years and over;71;146;210;71000;70143;"{""coordinates"": [[[130.91143435700008, -12.39072908999998], [130.907744717, -12.401260459999946], [130.92268219700009, -12.409910449999927], [130.92314804700004, -12.400988559999973], [130.91920312700006, -12.394496769999932], [130.91143435700008, -12.39072908999998]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.400047003926316, 130.91605655400303
Northern Territory;Darwin;Larrakeyah;Aboriginal and/or Torres Strait Islander persons;Aboriginal;39;52;90;71000;70159;"{""coordinates"": [[[130.83331826000006, -12.4605920299999], [130.83521513000005, -12.458649399999956], [130.83336440000005, -12.456826259999955], [130.83476695000002, -12.455442329999926], [130.83382627000003, -12.453408259999946], [130.8233196010001, -12.447535528999936], [130.8205016510001, -12.452123578999931], [130.81687169100007, -12.454323618999977], [130.81868673100004, -12.460085669999955], [130.83331826000006, -12.4605920299999]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.45538485204315, 130.82594442076615
Northern Territory;Darwin;Larrakeyah;Age of persons attending an educational institution(e);25 years and over;83;138;223;71000;70159;"{""coordinates"": [[[130.83331826000006, -12.4605920299999], [130.83521513000005, -12.458649399999956], [130.83336440000005, -12.456826259999955], [130.83476695000002, -12.455442329999926], [130.83382627000003, -12.453408259999946], [130.8233196010001, -12.447535528999936], [130.8205016510001, -12.452123578999931], [130.81687169100007, -12.454323618999977], [130.81868673100004, -12.460085669999955], [130.83331826000006, -12.4605920299999]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.45538485204315, 130.82594442076615
Northern Territory;Darwin;Leanyer;Age of persons attending an educational institution(e);05-14 years;263;236;505;71000;70161;"{""coordinates"": [[[130.9036753680001, -12.384681169999965], [130.90363098800003, -12.382484569999974], [130.9054461280001, -12.382682649999936], [130.90741960800003, -12.373857958999961], [130.9008294680001, -12.36565474899993], [130.89232339800003, -12.365689028999952], [130.89078582800005, -12.377470568999968], [130.89584345800006, -12.378660098999944], [130.9036753680001, -12.384681169999965]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.373938865574505, 130.89911098213253
Northern Territory;Darwin;Lee Point;Total persons;Total persons;53;47;94;71000;70162;"{""coordinates"": [[[130.8907768480001, -12.351060118999953], [130.90421370800004, -12.351008108999963], [130.90602771800002, -12.344371128999967], [130.90430568800002, -12.337384118999978], [130.90521573800004, -12.334655828999926], [130.89601573800007, -12.330045838999979], [130.88821579900002, -12.340455898999949], [130.879670669, -12.346015998999974], [130.87971815900005, -12.35093588899997], [130.8907768480001, -12.351060118999953]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.343044609331878, 130.89475772798983
Northern Territory;Darwin;Lee Point;Age groups;25-34 years;3;3;5;71000;70162;"{""coordinates"": [[[130.8907768480001, -12.351060118999953], [130.90421370800004, -12.351008108999963], [130.90602771800002, -12.344371128999967], [130.90430568800002, -12.337384118999978], [130.90521573800004, -12.334655828999926], [130.89601573800007, -12.330045838999979], [130.88821579900002, -12.340455898999949], [130.879670669, -12.346015998999974], [130.87971815900005, -12.35093588899997], [130.8907768480001, -12.351060118999953]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.343044609331878, 130.89475772798983
Northern Territory;Darwin;Lyons (NT);Highest year of school completed(f);Did not go to school;0;0;0;71000;70168;"{""coordinates"": [[[130.88579010900003, -12.351087888999928], [130.88571488900004, -12.365699458999927], [130.8922164480001, -12.366520178999963], [130.8907768480001, -12.351060118999953], [130.88579010900003, -12.351087888999928]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.358916596807935, 130.88866298860856
Northern Territory;Darwin;Malak;Language spoken at home;English only;957;981;1932;71000;70169;"{""coordinates"": [[[130.89683563800008, -12.388513759999967], [130.897789998, -12.39593425], [130.907744717, -12.401260459999946], [130.91143435700008, -12.39072908999998], [130.9046022880001, -12.385403349999933], [130.901582608, -12.387783579999962], [130.89874903800012, -12.38689716999994], [130.89683563800008, -12.388513759999967]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.392844209215955, 130.90403539496535
Northern Territory;Darwin;Marrara;Age groups;20-24 years;57;35;97;71000;70178;"{""coordinates"": [[[130.90841430700004, -12.404775589999927], [130.91833358700012, -12.412751199999946], [130.919146917, -12.407863679999934], [130.897789998, -12.39593425], [130.8715488690001, -12.395301278999966], [130.87736112900006, -12.402603338999938], [130.90840711700002, -12.402507579999961], [130.90841430700004, -12.404775589999927]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.400622062065716, 130.89338633432567
Northern Territory;Darwin;Marrara;Age groups;25-34 years;129;116;244;71000;70178;"{""coordinates"": [[[130.90841430700004, -12.404775589999927], [130.91833358700012, -12.412751199999946], [130.919146917, -12.407863679999934], [130.897789998, -12.39593425], [130.8715488690001, -12.395301278999966], [130.87736112900006, -12.402603338999938], [130.90840711700002, -12.402507579999961], [130.90841430700004, -12.404775589999927]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.400622062065716, 130.89338633432567
Northern Territory;Darwin;Millner;Age of persons attending an educational institution(e);05-14 years;116;112;229;71000;70187;"{""coordinates"": [[[130.8715488690001, -12.395301278999966], [130.86578048900003, -12.385101728999928], [130.85606565000012, -12.389125128999979], [130.85606853000002, -12.39822663899997], [130.86277638900003, -12.39542124899998], [130.8715488690001, -12.395301278999966]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.391774001463006, 130.86265904876953
Northern Territory;Darwin;Millner;Highest year of school completed(f);Year 12 or equivalent;533;570;1110;71000;70187;"{""coordinates"": [[[130.8715488690001, -12.395301278999966], [130.86578048900003, -12.385101728999928], [130.85606565000012, -12.389125128999979], [130.85606853000002, -12.39822663899997], [130.86277638900003, -12.39542124899998], [130.8715488690001, -12.395301278999966]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.391774001463006, 130.86265904876953
Northern Territory;Darwin;Moil;Age groups;45-54 years;136;128;270;71000;70192;"{""coordinates"": [[[130.87945159900002, -12.381370178999928], [130.87670551900007, -12.382594088999952], [130.878297069, -12.395274538999956], [130.88321178900003, -12.39524862899998], [130.88668253800006, -12.386396598999964], [130.87945159900002, -12.381370178999928]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.388507334477085, 130.88111323062097
Northern Territory;Darwin;Moil;Language spoken at home;Other language(d);277;262;544;71000;70192;"{""coordinates"": [[[130.87945159900002, -12.381370178999928], [130.87670551900007, -12.382594088999952], [130.878297069, -12.395274538999956], [130.88321178900003, -12.39524862899998], [130.88668253800006, -12.386396598999964], [130.87945159900002, -12.381370178999928]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.388507334477085, 130.88111323062097
Northern Territory;Darwin;Moil;Count of persons in occupied private dwellings;Count of persons in occupied private dwellings(g);933;871;1802;71000;70192;"{""coordinates"": [[[130.87945159900002, -12.381370178999928], [130.87670551900007, -12.382594088999952], [130.878297069, -12.395274538999956], [130.88321178900003, -12.39524862899998], [130.88668253800006, -12.386396598999964], [130.87945159900002, -12.381370178999928]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.388507334477085, 130.88111323062097
Northern Territory;Darwin;Muirhead;Language spoken at home;English only;728;698;1428;71000;70198;"{""coordinates"": [[[130.8907768480001, -12.351060118999953], [130.8902757080001, -12.35637111899996], [130.89232339800003, -12.365689028999952], [130.9008294680001, -12.36565474899993], [130.90076868800008, -12.351023118999933], [130.8907768480001, -12.351060118999953]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.358136258208809, 130.89589005781392
Northern Territory;Darwin;Nakara;Aboriginal and/or Torres Strait Islander persons;Aboriginal;48;43;99;71000;70201;"{""coordinates"": [[[130.87653991900004, -12.375649868999972], [130.87912039900004, -12.375776318999954], [130.8802810190001, -12.372326628999927], [130.883447249, -12.369954218999965], [130.88149424900007, -12.367398848999926], [130.87423698900008, -12.365552058999981], [130.87222495900005, -12.373240658999975], [130.87653991900004, -12.375649868999972]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.370628658886508, 130.87726688593344
Northern Territory;Darwin;Nakara;Count of persons in other dwellings;Count of persons in other dwellings(g)(h);87;113;205;71000;70201;"{""coordinates"": [[[130.87653991900004, -12.375649868999972], [130.87912039900004, -12.375776318999954], [130.8802810190001, -12.372326628999927], [130.883447249, -12.369954218999965], [130.88149424900007, -12.367398848999926], [130.87423698900008, -12.365552058999981], [130.87222495900005, -12.373240658999975], [130.87653991900004, -12.375649868999972]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.370628658886508, 130.87726688593344
Northern Territory;Darwin;Nightcliff;Age of persons attending an educational institution(e);0-4 years;30;23;50;71000;70210;"{""coordinates"": [[[130.84799951, -12.389418198999977], [130.85602747000007, -12.387904528999968], [130.85600549000003, -12.384999788999949], [130.84929895000005, -12.37642311899998], [130.84114007100004, -12.380681228999947], [130.84340007000003, -12.38674722899998], [130.84799951, -12.389418198999977]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.383566492288404, 130.84865503422773
Northern Territory;Darwin;Parap;Age groups;85 years and over;3;4;5;71000;70219;"{""coordinates"": [[[130.85479278000003, -12.430620609999947], [130.8536194500001, -12.428097819999948], [130.85104649000002, -12.430040839999947], [130.8490251300001, -12.427423178999957], [130.84506907000002, -12.429513248999966], [130.84112707000008, -12.426674368999954], [130.83972412, -12.428538278999952], [130.84154573, -12.429832928999929], [130.8415630300001, -12.432185518999972], [130.8375187900001, -12.438960648999966], [130.84085329000004, -12.441640869999956], [130.8417577900001, -12.437629719999961], [130.85479278000003, -12.430620609999947]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.432785626267483, 130.84505891382105
Northern Territory;Darwin;Parap;Age of persons attending an educational institution(e);15-19 years;38;42;78;71000;70219;"{""coordinates"": [[[130.85479278000003, -12.430620609999947], [130.8536194500001, -12.428097819999948], [130.85104649000002, -12.430040839999947], [130.8490251300001, -12.427423178999957], [130.84506907000002, -12.429513248999966], [130.84112707000008, -12.426674368999954], [130.83972412, -12.428538278999952], [130.84154573, -12.429832928999929], [130.8415630300001, -12.432185518999972], [130.8375187900001, -12.438960648999966], [130.84085329000004, -12.441640869999956], [130.8417577900001, -12.437629719999961], [130.85479278000003, -12.430620609999947]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.432785626267483, 130.84505891382105
Northern Territory;Darwin;Parap;Highest year of school completed(f);Year 11 or equivalent;112;93;207;71000;70219;"{""coordinates"": [[[130.85479278000003, -12.430620609999947], [130.8536194500001, -12.428097819999948], [130.85104649000002, -12.430040839999947], [130.8490251300001, -12.427423178999957], [130.84506907000002, -12.429513248999966], [130.84112707000008, -12.426674368999954], [130.83972412, -12.428538278999952], [130.84154573, -12.429832928999929], [130.8415630300001, -12.432185518999972], [130.8375187900001, -12.438960648999966], [130.84085329000004, -12.441640869999956], [130.8417577900001, -12.437629719999961], [130.85479278000003, -12.430620609999947]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.432785626267483, 130.84505891382105
Northern Territory;Darwin;Parap;Highest year of school completed(f);Year 10 or equivalent;149;120;267;71000;70219;"{""coordinates"": [[[130.85479278000003, -12.430620609999947], [130.8536194500001, -12.428097819999948], [130.85104649000002, -12.430040839999947], [130.8490251300001, -12.427423178999957], [130.84506907000002, -12.429513248999966], [130.84112707000008, -12.426674368999954], [130.83972412, -12.428538278999952], [130.84154573, -12.429832928999929], [130.8415630300001, -12.432185518999972], [130.8375187900001, -12.438960648999966], [130.84085329000004, -12.441640869999956], [130.8417577900001, -12.437629719999961], [130.85479278000003, -12.430620609999947]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.432785626267483, 130.84505891382105
Northern Territory;Darwin;Rapid Creek;Highest year of school completed(f);Year 12 or equivalent;754;869;1623;71000;70231;"{""coordinates"": [[[130.86560385900006, -12.376385708999976], [130.86425595000003, -12.373146078999978], [130.86253593000004, -12.376196088999961], [130.85294293000004, -12.373954088999938], [130.84929895000005, -12.37642311899998], [130.85600549000003, -12.384999788999949], [130.85606565000012, -12.389125128999979], [130.86660917900008, -12.384855338999955], [130.86588600900006, -12.381616098999928], [130.86783601900004, -12.378786098999967], [130.86560385900006, -12.376385708999976]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.380449110808298, 130.85917901070883
Northern Territory;Darwin;Stuart Park;Count of persons in other dwellings;Count of persons in other dwellings(g)(h);325;278;601;71000;70245;"{""coordinates"": [[[130.84123862, -12.439373599999954], [130.8392592900001, -12.453015579999942], [130.85018002000004, -12.452998389999948], [130.8527475400001, -12.448410099999933], [130.84925139000006, -12.445406399999968], [130.84911039000005, -12.442221379999978], [130.84636052000005, -12.441966319999949], [130.84592982000004, -12.438187719999974], [130.84123862, -12.439373599999954]]], ""type"": ""Polygon""}";2016;Darwin;;2016;-12.44697272559597, 130.84519391653424
