abs_lga;suburb;census_year;state;category;sub_category;speaks_english_only;very_well_or_well;not_well_or_not_at_all;total_1;not_stated_b;total_2
Darwin;Nakara;2021;Northern Territory;;Tamil;;14.0;0.0;17.0;0.0;17.0
Darwin;Nakara;2021;Northern Territory;;Other(f);;74.0;3.0;85.0;0.0;85.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Bengali;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Portuguese;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Thai;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Language used at home not stated;;0.0;0.0;0.0;3.0;3.0
Darwin;Lyons (NT);2021;Northern Territory;Indo-Aryan languages;Gujarati;;4.0;0.0;4.0;0.0;4.0
Darwin;Lyons (NT);2021;Northern Territory;Indo-Aryan languages;Urdu;;32.0;0.0;32.0;3.0;36.0
Darwin;Lyons (NT);2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;31.0;0.0;30.0;0.0;32.0
Darwin;Lyons (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;6.0;0.0;6.0;0.0;6.0
Darwin;Lyons (NT);2021;Northern Territory;;Language used at home not stated;;7.0;4.0;10.0;101.0;109.0
Darwin;Brinkin;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2021;Northern Territory;;Arabic;;14.0;0.0;14.0;0.0;14.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Bengali;;17.0;0.0;17.0;0.0;17.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;27.0;4.0;28.0;0.0;28.0
Darwin;Leanyer;2021;Northern Territory;;Khmer;;7.0;0.0;8.0;0.0;8.0
Darwin;Leanyer;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;46.0;0.0;48.0;0.0;48.0
Darwin;Ludmilla;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;Indo-Aryan languages;Punjabi;;10.0;0.0;12.0;0.0;12.0
Darwin;Ludmilla;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;49.0;0.0;49.0;0.0;48.0
Darwin;Ludmilla;2021;Northern Territory;;Thai;;7.0;0.0;10.0;0.0;10.0
Darwin;Larrakeyah;2021;Northern Territory;;Polish;;5.0;0.0;5.0;0.0;4.0
Darwin;Larrakeyah;2021;Northern Territory;;Tamil;;7.0;0.0;7.0;0.0;7.0
Darwin;Larrakeyah;2021;Northern Territory;;Thai;;14.0;0.0;16.0;0.0;16.0
Darwin;Larrakeyah;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2021;Northern Territory;;Vietnamese;;54.0;6.0;58.0;0.0;58.0
Darwin;Lee Point;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;;French;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;Indo-Aryan languages;Nepali;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;Indo-Aryan languages;Punjabi;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;;Tamil;;0.0;6.0;6.0;0.0;6.0
Darwin;Lee Point;2021;Northern Territory;;Language used at home not stated;;0.0;0.0;0.0;22.0;22.0
Darwin;Berrimah;2021;Northern Territory;;Speaks English only;484.0;;;;;484.0
Darwin;Berrimah;2021;Northern Territory;;Australian Indigenous Languages;;47.0;9.0;61.0;5.0;63.0
Darwin;Berrimah;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;Indo-Aryan languages;Punjabi;;14.0;0.0;20.0;0.0;20.0
Darwin;Berrimah;2021;Northern Territory;;Korean;;3.0;0.0;3.0;0.0;3.0
Darwin;Berrimah;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;Malayalam;;34.0;6.0;36.0;0.0;36.0
Darwin;Berrimah;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Parap;2021;Northern Territory;;Speaks English only;1958.0;;;;;1958.0
Darwin;Parap;2021;Northern Territory;Indo-Aryan languages;Bengali;;19.0;0.0;24.0;0.0;24.0
Darwin;Parap;2021;Northern Territory;;Thai;;16.0;4.0;13.0;0.0;13.0
Darwin;Coconut Grove;2021;Northern Territory;;Speaks English only;1451.0;;;;;1451.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Bengali;;41.0;4.0;41.0;0.0;44.0
Darwin;Coconut Grove;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;6.0
Darwin;Coconut Grove;2021;Northern Territory;;Macedonian;;4.0;0.0;4.0;0.0;4.0
Darwin;Coconut Grove;2021;Northern Territory;;Malayalam;;16.0;0.0;16.0;0.0;16.0
Darwin;Coconut Grove;2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Coconut Grove;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;20.0;3.0;19.0;0.0;19.0
Darwin;Coconut Grove;2021;Northern Territory;;Other(f);;116.0;19.0;131.0;3.0;134.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Urdu;;5.0;0.0;5.0;0.0;5.0
Darwin;Bayview (NT);2021;Northern Territory;;Italian;;10.0;0.0;10.0;0.0;10.0
Darwin;Bayview (NT);2021;Northern Territory;;Japanese;;7.0;0.0;4.0;0.0;4.0
Darwin;Bayview (NT);2021;Northern Territory;;Malayalam;;8.0;3.0;10.0;0.0;10.0
Darwin;Bayview (NT);2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Vietnamese;;22.0;6.0;25.0;0.0;25.0
Darwin;Bayview (NT);2021;Northern Territory;;Other(f);;24.0;0.0;27.0;0.0;31.0
Darwin;Rapid Creek;2021;Northern Territory;;Arabic;;4.0;0.0;4.0;0.0;4.0
Darwin;Rapid Creek;2021;Northern Territory;Chinese languages;Other(c);;0.0;3.0;3.0;0.0;3.0
Darwin;Rapid Creek;2021;Northern Territory;Indo-Aryan languages;Bengali;;37.0;0.0;37.0;0.0;37.0
Darwin;Rapid Creek;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;7.0;0.0;7.0;0.0;7.0
Darwin;Rapid Creek;2021;Northern Territory;;Korean;;6.0;0.0;5.0;0.0;5.0
Darwin;Rapid Creek;2021;Northern Territory;;Persian (excluding Dari);;8.0;0.0;8.0;0.0;8.0
Darwin;Rapid Creek;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Rapid Creek;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;42.0;5.0;50.0;0.0;50.0
Darwin;Rapid Creek;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Chinese languages;Cantonese;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Italian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Spanish;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Other(f);;0.0;0.0;4.0;0.0;4.0
Darwin;Winnellie;2021;Northern Territory;;Language used at home not stated;;0.0;0.0;0.0;46.0;46.0
Darwin;Moil;2021;Northern Territory;;French;;7.0;0.0;7.0;3.0;14.0
Darwin;Moil;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;3.0;0.0;3.0;0.0;3.0
Darwin;Moil;2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2021;Northern Territory;;Italian;;8.0;0.0;8.0;0.0;8.0
Darwin;Moil;2021;Northern Territory;;Polish;;3.0;0.0;3.0;0.0;3.0
Darwin;Moil;2021;Northern Territory;;Portuguese;;11.0;3.0;10.0;0.0;10.0
Darwin;Moil;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;24.0;5.0;32.0;0.0;32.0
Darwin;Moil;2021;Northern Territory;;Tamil;;9.0;0.0;11.0;0.0;11.0
Darwin;Moil;2021;Northern Territory;;Thai;;17.0;3.0;23.0;0.0;23.0
Darwin;Moil;2021;Northern Territory;;Language used at home not stated;;16.0;3.0;21.0;124.0;146.0
Darwin;Tiwi;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Greek;;91.0;21.0;108.0;0.0;108.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Hindi;;8.0;3.0;12.0;0.0;12.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Nepali;;12.0;0.0;12.0;0.0;12.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Punjabi;;16.0;3.0;15.0;0.0;15.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Urdu;;14.0;0.0;14.0;0.0;17.0
Darwin;Tiwi;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Malayalam;;85.0;6.0;92.0;0.0;95.0
Darwin;Tiwi;2021;Northern Territory;;Russian;;11.0;0.0;11.0;0.0;11.0
Darwin;Tiwi;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Other(f);;62.0;8.0;73.0;8.0;77.0
Darwin;Tiwi;2021;Northern Territory;;Language used at home not stated;;12.0;5.0;19.0;273.0;295.0
Darwin;Nightcliff;2021;Northern Territory;;German;;16.0;0.0;16.0;0.0;21.0
Darwin;Nightcliff;2021;Northern Territory;;Greek;;125.0;13.0;139.0;0.0;139.0
Darwin;Nightcliff;2021;Northern Territory;;Italian;;17.0;5.0;17.0;0.0;17.0
Darwin;Nightcliff;2021;Northern Territory;;Korean;;4.0;6.0;9.0;0.0;9.0
Darwin;Nightcliff;2021;Northern Territory;;Persian (excluding Dari);;8.0;0.0;8.0;0.0;8.0
Darwin;Nightcliff;2021;Northern Territory;;Portuguese;;15.0;0.0;15.0;0.0;15.0
Darwin;Nightcliff;2021;Northern Territory;;Other(f);;90.0;16.0;109.0;4.0;109.0
Darwin;Eaton (NT);2021;Northern Territory;;Speaks English only;219.0;;;;;219.0
Darwin;Eaton (NT);2021;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Korean;;4.0;0.0;4.0;0.0;4.0
Darwin;Eaton (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Thai;;0.0;0.0;0.0;0.0;0.0
Darwin;Muirhead;2021;Northern Territory;;Arabic;;9.0;0.0;9.0;0.0;9.0
Darwin;Muirhead;2021;Northern Territory;Indo-Aryan languages;Punjabi;;46.0;9.0;55.0;0.0;56.0
Darwin;Muirhead;2021;Northern Territory;;Persian (excluding Dari);;7.0;0.0;13.0;0.0;13.0
Darwin;Muirhead;2021;Northern Territory;;Portuguese;;18.0;0.0;18.0;0.0;18.0
Darwin;Malak;2021;Northern Territory;;Arabic;;7.0;0.0;7.0;0.0;7.0
Darwin;Malak;2021;Northern Territory;;French;;0.0;0.0;6.0;0.0;6.0
Darwin;Malak;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Tamil;;8.0;0.0;12.0;0.0;12.0
Darwin;Malak;2021;Northern Territory;;Vietnamese;;26.0;7.0;30.0;0.0;30.0
Darwin;Malak;2021;Northern Territory;;Language used at home not stated;;30.0;0.0;31.0;258.0;285.0
Darwin;Alawa;2021;Northern Territory;;Khmer;;3.0;0.0;10.0;0.0;10.0
Darwin;Alawa;2021;Northern Territory;;Malayalam;;10.0;0.0;9.0;0.0;9.0
Darwin;Millner;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2021;Northern Territory;;Arabic;;14.0;0.0;14.0;0.0;13.0
Darwin;Millner;2021;Northern Territory;;Thai;;36.0;7.0;42.0;0.0;42.0
Darwin;Millner;2021;Northern Territory;;Other(f);;87.0;7.0;95.0;3.0;98.0
Darwin;Millner;2021;Northern Territory;;Language used at home not stated;;31.0;4.0;33.0;216.0;253.0
Darwin;Karama;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;147.0;0.0;155.0;0.0;155.0
Darwin;Karama;2021;Northern Territory;;Spanish;;16.0;0.0;18.0;0.0;18.0
Darwin;Karama;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2021;Northern Territory;;Language used at home not stated;;26.0;8.0;29.0;374.0;408.0
Darwin;Wulagi;2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2021;Northern Territory;;Italian;;7.0;0.0;7.0;0.0;7.0
Darwin;Darwin City;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Darwin City;2021;Northern Territory;Indo-Aryan languages;Hindi;;86.0;0.0;89.0;0.0;96.0
Darwin;Darwin City;2021;Northern Territory;;Persian (excluding Dari);;15.0;0.0;15.0;0.0;15.0
Darwin;Darwin City;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Japanese;;5.0;0.0;5.0;0.0;5.0
Darwin;The Gardens (NT);2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;;Speaks English only;582.0;;;;;582.0
Darwin;Woolner;2021;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;37.0;0.0;45.0;0.0;41.0
Darwin;Woolner;2021;Northern Territory;;Portuguese;;0.0;0.0;0.0;0.0;4.0
Darwin;Woolner;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;4.0;0.0;4.0;0.0;4.0
Darwin;Marrara;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;17.0;0.0;17.0;0.0;17.0
Darwin;Marrara;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;;Other(f);;33.0;7.0;40.0;5.0;44.0
Darwin;Marrara;2021;Northern Territory;;Language used at home not stated;;3.0;0.0;5.0;104.0;111.0
Darwin;Casuarina (NT);2021;Northern Territory;;Arabic;;4.0;0.0;4.0;0.0;4.0
Darwin;Casuarina (NT);2021;Northern Territory;Chinese languages;Mandarin;;61.0;0.0;65.0;0.0;65.0
Darwin;Casuarina (NT);2021;Northern Territory;Chinese languages;Other(c);;6.0;0.0;6.0;0.0;6.0
Darwin;Casuarina (NT);2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;French;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2016;Northern Territory;;Arabic;;8.0;0.0;8.0;0.0;8.0
Darwin;Anula;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;11.0;0.0;11.0;0.0;11.0
Darwin;Anula;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2016;Northern Territory;;Australian Indigenous Languages;;6.0;0.0;6.0;0.0;6.0
Darwin;Brinkin;2016;Northern Territory;;Dutch;;5.0;0.0;5.0;0.0;5.0
Darwin;Brinkin;2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;23.0;0.0;23.0;0.0;23.0
Darwin;Brinkin;2016;Northern Territory;;Language spoken at home not stated;;5.0;0.0;3.0;156.0;158.0
Darwin;Casuarina (NT);2016;Northern Territory;Indo-Aryan languages;Punjabi;;4.0;0.0;7.0;0.0;7.0
Darwin;Coconut Grove;2016;Northern Territory;Indo-Aryan languages;Punjabi;;29.0;8.0;34.0;0.0;34.0
Darwin;Coconut Grove;2016;Northern Territory;;Spanish;;6.0;0.0;6.0;0.0;6.0
Darwin;East Point;2016;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;;Other(f);;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2016;Northern Territory;;Australian Indigenous Languages;;3.0;0.0;3.0;0.0;3.0
Darwin;Fannie Bay;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;3.0;0.0;3.0;0.0;3.0
Darwin;Fannie Bay;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2016;Northern Territory;;Australian Indigenous Languages;;9.0;5.0;7.0;0.0;7.0
Darwin;Leanyer;2016;Northern Territory;Chinese languages;Other(c);;75.0;15.0;88.0;3.0;88.0
Darwin;Leanyer;2016;Northern Territory;Indo-Aryan languages;Punjabi;;14.0;0.0;15.0;0.0;15.0
Darwin;Ludmilla;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;13.0;0.0;13.0;0.0;14.0
Darwin;Lyons (NT);2016;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;3.0;0.0;3.0
Darwin;Lyons (NT);2016;Northern Territory;;Italian;;7.0;0.0;9.0;0.0;9.0
Darwin;Lyons (NT);2016;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2016;Northern Territory;Indo-Aryan languages;Bengali;;6.0;0.0;3.0;0.0;3.0
Darwin;Moil;2016;Northern Territory;;Greek;;99.0;34.0;135.0;0.0;136.0
Darwin;Muirhead;2016;Northern Territory;;Speaks English only;1428.0;;;;;1428.0
Darwin;Muirhead;2016;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nakara;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nakara;2016;Northern Territory;;Language spoken at home not stated;;4.0;0.0;3.0;143.0;144.0
Darwin;Parap;2016;Northern Territory;;Vietnamese;;10.0;0.0;18.0;0.0;18.0
Darwin;Rapid Creek;2016;Northern Territory;;Dutch;;3.0;0.0;3.0;0.0;3.0
Darwin;Rapid Creek;2016;Northern Territory;Indo-Aryan languages;Hindi;;37.0;0.0;37.0;0.0;34.0
Darwin;Rapid Creek;2016;Northern Territory;Indo-Aryan languages;Punjabi;;35.0;0.0;37.0;0.0;36.0
Darwin;Stuart Park;2016;Northern Territory;;German;;15.0;0.0;15.0;0.0;15.0
Darwin;Stuart Park;2016;Northern Territory;Indo-Aryan languages;Hindi;;19.0;4.0;21.0;3.0;28.0
Darwin;Stuart Park;2016;Northern Territory;Indo-Aryan languages;Urdu;;8.0;0.0;8.0;0.0;8.0
Darwin;The Gardens (NT);2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;;Afrikaans;;9.0;0.0;9.0;0.0;9.0
Darwin;Tiwi;2016;Northern Territory;;Arabic;;9.0;0.0;9.0;0.0;9.0
Darwin;Tiwi;2016;Northern Territory;Indo-Aryan languages;Other(d);;35.0;0.0;35.0;0.0;35.0
Darwin;Tiwi;2016;Northern Territory;;Serbian;;3.0;0.0;3.0;0.0;3.0
Darwin;Wagaman;2016;Northern Territory;;French;;3.0;0.0;3.0;0.0;3.0
Darwin;Wagaman;2016;Northern Territory;;Russian;;5.0;0.0;5.0;0.0;5.0
Darwin;Wanguri;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;23.0;3.0;26.0;3.0;32.0
Darwin;Wanguri;2016;Northern Territory;;Turkish;;0.0;0.0;3.0;0.0;3.0
Darwin;Winnellie;2016;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2016;Northern Territory;Chinese languages;Other(c);;3.0;0.0;3.0;0.0;3.0
Darwin;Woolner;2016;Northern Territory;;Vietnamese;;8.0;0.0;8.0;0.0;8.0
Darwin;Wulagi;2016;Northern Territory;;Thai;;17.0;10.0;26.0;0.0;30.0
Darwin;Wulagi;2016;Northern Territory;;Vietnamese;;20.0;3.0;18.0;0.0;18.0
Darwin;Bayview (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;3.0;0.0;3.0;0.0;3.0
Darwin;Brinkin;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;11.0;0.0;12.0;0.0;12.0
Darwin;Coonawarra (NT);2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Speaks English only;181.0;;;;;181.0
Darwin;Eaton (NT);2016;Northern Territory;;French;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2016;Northern Territory;Indo-Aryan languages;Punjabi;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;96.0;10.0;110.0;0.0;110.0
Darwin;Lee Point;2016;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2016;Northern Territory;;Serbian;;7.0;0.0;7.0;0.0;10.0
Darwin;Malak;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2016;Northern Territory;;Persian (excluding Dari);;3.0;0.0;3.0;0.0;3.0
Darwin;Millner;2016;Northern Territory;;Spanish;;6.0;3.0;5.0;0.0;5.0
Darwin;Moil;2016;Northern Territory;;Speaks English only;1268.0;;;;;1268.0
Darwin;Moil;2016;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;10.0;0.0;11.0;0.0;11.0
Darwin;Muirhead;2016;Northern Territory;;Arabic;;10.0;0.0;10.0;0.0;10.0
Darwin;Muirhead;2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
