abs_lga;census_year;suburb;state;country_of_birth;0_4_years;5_14_years;15_24_years;25_44_years;45_54_years;55_64_years;65_74_years;75_84_years;85_years_and_older;total
Darwin;2016;Wanguri;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0
Darwin;2016;Wanguri;Northern Territory;New Zealand;3.0;5.0;4.0;17.0;6.0;9.0;7.0;0.0;0.0;45.0
Darwin;2016;Winnellie;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Scotland;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0
Darwin;2016;Wulagi;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;3.0;17.0;7.0;3.0;0.0;0.0;0.0;30.0
Darwin;2016;Wulagi;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wulagi;Northern Territory;India;0.0;0.0;0.0;12.0;5.0;3.0;3.0;0.0;0.0;30.0
Darwin;2016;Woolner;Northern Territory;Vietnam;0.0;0.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Wulagi;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Brinkin;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;3.0;13.0;32.0;3.0;0.0;0.0;0.0;0.0;56.0
Darwin;2016;Brinkin;Northern Territory;Pakistan;0.0;0.0;7.0;9.0;0.0;0.0;0.0;0.0;0.0;12.0
Darwin;2016;Brinkin;Northern Territory;United States of America;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;9.0
Darwin;2016;Casuarina (NT);Northern Territory;Indonesia;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Casuarina (NT);Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coconut Grove;Northern Territory;Nepal;0.0;3.0;13.0;69.0;0.0;3.0;0.0;0.0;0.0;86.0
Darwin;2016;Coconut Grove;Northern Territory;United States of America;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Eaton (NT);Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Eaton (NT);Northern Territory;Greece;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Fannie Bay;Northern Territory;Italy;0.0;0.0;0.0;10.0;3.0;6.0;4.0;5.0;3.0;30.0
Darwin;2016;Fannie Bay;Northern Territory;Scotland;0.0;0.0;0.0;3.0;9.0;3.0;5.0;0.0;0.0;20.0
Darwin;2016;Alawa;Northern Territory;Australia(b);135.0;169.0;153.0;344.0;151.0;116.0;96.0;18.0;8.0;1192.0
Darwin;2016;Alawa;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Anula;Northern Territory;Malaysia;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;9.0
Darwin;2016;Anula;Northern Territory;Thailand;3.0;3.0;0.0;5.0;12.0;0.0;0.0;0.0;0.0;30.0
Darwin;2016;Coonawarra (NT);Northern Territory;England;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Coonawarra (NT);Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;Vietnam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Born elsewhere(e);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Jingili;Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Karama;Northern Territory;England;0.0;3.0;3.0;14.0;21.0;17.0;16.0;4.0;0.0;79.0
Darwin;2016;Karama;Northern Territory;India;0.0;6.0;5.0;50.0;12.0;9.0;5.0;3.0;0.0;89.0
Darwin;2016;Larrakeyah;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Larrakeyah;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lee Point;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lyons (NT);Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Lyons (NT);Northern Territory;Pakistan;0.0;3.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;12.0
Darwin;2016;Malak;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Malak;Northern Territory;England;3.0;0.0;0.0;16.0;6.0;18.0;14.0;3.0;0.0;62.0
Darwin;2016;Malak;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Marrara;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;10.0
Darwin;2016;Marrara;Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;15.0
Darwin;2016;Marrara;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Marrara;Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Marrara;Northern Territory;Vietnam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Millner;Northern Territory;Scotland;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Moil;Northern Territory;Cambodia;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Moil;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Germany;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;13.0
Darwin;2016;Moil;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Taiwan;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Muirhead;Northern Territory;England;8.0;12.0;8.0;28.0;23.0;4.0;0.0;0.0;0.0;80.0
Darwin;2016;Nakara;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;Greece;0.0;3.0;4.0;8.0;4.0;14.0;15.0;11.0;0.0;63.0
Darwin;2016;Nakara;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;Thailand;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;14.0
Darwin;2016;Nightcliff;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nightcliff;Northern Territory;Indonesia;3.0;0.0;7.0;13.0;3.0;0.0;0.0;0.0;0.0;32.0
Darwin;2016;Nightcliff;Northern Territory;Iran;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;14.0
Darwin;2016;Nightcliff;Northern Territory;Myanmar;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Nightcliff;Northern Territory;Philippines;3.0;25.0;20.0;75.0;18.0;9.0;5.0;0.0;0.0;156.0
Darwin;2016;Nightcliff;Northern Territory;Zimbabwe;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;5.0
Darwin;2016;Parap;Northern Territory;Thailand;4.0;3.0;3.0;12.0;0.0;0.0;0.0;0.0;0.0;19.0
Darwin;2016;Rapid Creek;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Rapid Creek;Northern Territory;Thailand;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;8.0
Darwin;2016;The Gardens (NT);Northern Territory;Italy;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;The Gardens (NT);Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Gardens (NT);Northern Territory;Papua New Guinea;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;The Narrows (NT);Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;Vietnam;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0
Darwin;2016;Tiwi;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Tiwi;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;Japan;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Wagaman;Northern Territory;Philippines;0.0;23.0;26.0;73.0;30.0;23.0;3.0;0.0;0.0;177.0
Darwin;2016;Wagaman;Northern Territory;South Africa;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Wagaman;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;Zimbabwe;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Wanguri;Northern Territory;Born elsewhere(e);0.0;6.0;8.0;19.0;16.0;14.0;9.0;8.0;0.0;83.0
Darwin;2016;Winnellie;Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Thailand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Wulagi;Northern Territory;Australia(b);141.0;350.0;208.0;433.0;204.0;151.0;93.0;15.0;0.0;1596.0
Darwin;2016;Wulagi;Northern Territory;Vietnam;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Alawa;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;9.0
Darwin;2016;Anula;Northern Territory;Australia(b);152.0;299.0;219.0;420.0;192.0;185.0;87.0;21.0;3.0;1577.0
Darwin;2016;Anula;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Anula;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Brinkin;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Brinkin;Northern Territory;Indonesia;0.0;0.0;0.0;7.0;0.0;0.0;3.0;0.0;0.0;13.0
Darwin;2016;Brinkin;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Brinkin;Northern Territory;Myanmar;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Casuarina (NT);Northern Territory;New Zealand;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Casuarina (NT);Northern Territory;Philippines;0.0;0.0;7.0;16.0;3.0;0.0;0.0;0.0;0.0;35.0
Darwin;2016;Coconut Grove;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Eaton (NT);Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Eaton (NT);Northern Territory;New Zealand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Eaton (NT);Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Eaton (NT);Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Fannie Bay;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Fannie Bay;Northern Territory;New Zealand;0.0;0.0;0.0;14.0;11.0;17.0;8.0;4.0;0.0;58.0
Darwin;2016;Jingili;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Karama;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;8.0
Darwin;2016;Karama;Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;6.0
Darwin;2016;Karama;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Larrakeyah;Northern Territory;Northern Ireland;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Leanyer;Northern Territory;Germany;0.0;0.0;0.0;4.0;0.0;5.0;10.0;6.0;0.0;28.0
Darwin;2016;Leanyer;Northern Territory;Greece;0.0;8.0;9.0;23.0;8.0;24.0;13.0;3.0;0.0;95.0
Darwin;2016;Leanyer;Northern Territory;Northern Ireland;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Leanyer;Northern Territory;Sri Lanka;0.0;0.0;0.0;13.0;3.0;4.0;10.0;0.0;0.0;36.0
Darwin;2016;Lee Point;Northern Territory;England;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0
Darwin;2016;Lee Point;Northern Territory;Indonesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lee Point;Northern Territory;Sri Lanka;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;India;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;22.0
Darwin;2016;Ludmilla;Northern Territory;Papua New Guinea;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Lyons (NT);Northern Territory;Bangladesh;0.0;0.0;8.0;3.0;3.0;0.0;0.0;0.0;0.0;28.0
Darwin;2016;Malak;Northern Territory;Indonesia;0.0;3.0;8.0;22.0;6.0;3.0;5.0;0.0;0.0;44.0
Darwin;2016;Marrara;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Marrara;Northern Territory;Bangladesh;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Marrara;Northern Territory;Scotland;0.0;0.0;0.0;0.0;4.0;3.0;3.0;3.0;0.0;12.0
Darwin;2016;Millner;Northern Territory;Germany;0.0;0.0;0.0;6.0;3.0;0.0;3.0;0.0;0.0;20.0
Darwin;2016;Millner;Northern Territory;Indonesia;0.0;3.0;0.0;11.0;3.0;4.0;0.0;0.0;0.0;19.0
Darwin;2016;Millner;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Muirhead;Northern Territory;Chile;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Muirhead;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Nakara;Northern Territory;Australia(b);110.0;191.0;143.0;276.0;115.0;101.0;68.0;15.0;3.0;1027.0
Darwin;2016;Nakara;Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Nightcliff;Northern Territory;Canada;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;8.0
Darwin;2016;Nightcliff;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;15.0
Darwin;2016;Nightcliff;Northern Territory;Taiwan;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Nightcliff;Northern Territory;Thailand;0.0;0.0;5.0;7.0;9.0;0.0;0.0;0.0;0.0;22.0
Darwin;2016;Parap;Northern Territory;Australia(b);144.0;225.0;174.0;528.0;233.0;166.0;94.0;25.0;3.0;1593.0
Darwin;2016;Parap;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Rapid Creek;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Stuart Park;Northern Territory;Fiji;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;The Gardens (NT);Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Gardens (NT);Northern Territory;Ireland;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;14.0
Darwin;2016;The Gardens (NT);Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Gardens (NT);Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;Nepal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Tiwi;Northern Territory;Afghanistan;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Tiwi;Northern Territory;Japan;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Tiwi;Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Wagaman;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wanguri;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Philippines;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;10.0
Darwin;2016;Woolner;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wulagi;Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wanguri;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wanguri;Northern Territory;Greece;0.0;0.0;3.0;0.0;9.0;8.0;5.0;8.0;0.0;38.0
Darwin;2021;Wanguri;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wanguri;Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0
Darwin;2021;Wanguri;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wanguri;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wanguri;Northern Territory;United States of America;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Wanguri;Northern Territory;Country of birth not stated;9.0;31.0;18.0;49.0;21.0;10.0;15.0;6.0;0.0;164.0
Darwin;2021;Alawa;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;6.0;26.0;9.0;3.0;0.0;0.0;0.0;46.0
Darwin;2021;Alawa;Northern Territory;England;0.0;0.0;0.0;11.0;9.0;4.0;3.0;8.0;0.0;40.0
Darwin;2021;Alawa;Northern Territory;India;0.0;8.0;7.0;50.0;9.0;0.0;0.0;0.0;0.0;73.0
Darwin;2021;Alawa;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Alawa;Northern Territory;Malaysia;0.0;0.0;0.0;12.0;3.0;3.0;5.0;8.0;0.0;29.0
Darwin;2021;Alawa;Northern Territory;Myanmar;0.0;0.0;0.0;4.0;0.0;0.0;8.0;0.0;0.0;13.0
Darwin;2021;Alawa;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Alawa;Northern Territory;Pakistan;0.0;0.0;0.0;12.0;3.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Alawa;Northern Territory;Philippines;0.0;5.0;8.0;33.0;19.0;16.0;10.0;0.0;0.0;93.0
Darwin;2021;Alawa;Northern Territory;Scotland;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;7.0
Darwin;2021;Alawa;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Australia(b);151.0;188.0;163.0;346.0;196.0;169.0;118.0;38.0;5.0;1366.0
Darwin;2021;Millner;Northern Territory;Canada;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;3.0
Darwin;2021;Millner;Northern Territory;Germany;0.0;0.0;0.0;0.0;7.0;4.0;0.0;3.0;0.0;16.0
Darwin;2021;Millner;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Nepal;0.0;0.0;24.0;118.0;0.0;3.0;0.0;0.0;0.0;153.0
Darwin;2021;Millner;Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Country of birth not stated;13.0;28.0;24.0;73.0;57.0;14.0;6.0;8.0;0.0;229.0
Darwin;2021;Karama;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Karama;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;3.0;7.0;11.0;3.0;0.0;0.0;0.0;28.0
Darwin;2021;Karama;Northern Territory;England;0.0;0.0;3.0;15.0;13.0;22.0;12.0;7.0;0.0;74.0
Darwin;2021;Karama;Northern Territory;Fiji;0.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;3.0
Darwin;2021;Karama;Northern Territory;Germany;0.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;12.0
Darwin;2021;Karama;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Karama;Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0
Darwin;2021;Karama;Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;10.0
Darwin;2021;Karama;Northern Territory;Sri Lanka;0.0;0.0;0.0;5.0;0.0;8.0;6.0;0.0;0.0;20.0
Darwin;2021;Karama;Northern Territory;Thailand;0.0;4.0;9.0;21.0;18.0;14.0;3.0;0.0;0.0;66.0
Darwin;2021;Karama;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;India;0.0;0.0;0.0;16.0;5.0;4.0;5.0;0.0;0.0;37.0
Darwin;2021;Wulagi;Northern Territory;Ireland;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;11.0
